[2021-03-29T16:09:04.950231+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:04.958692+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:04.970061+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:04.980994+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.011711+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.019539+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.028247+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.039007+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.062041+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.090048+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.120249+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.128047+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.137593+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.145145+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.154077+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.165217+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.183258+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.191048+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.200108+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.211555+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.219368+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.230055+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.261204+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.269017+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.292700+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.300577+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:05.309856+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:19.440014+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:19.456990+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:38.307548+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:09:45.675985+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:10:53.813976+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:11:08.867985+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:11:19.605473+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:19:15.505134+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:19:19.898627+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:19:45.613462+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:20:35.502674+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:20:51.823377+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:21:04.577185+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:21:42.165563+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:21:48.040278+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:23:46.192393+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:23:48.011076+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:24:15.546126+02:00] main.INFO: Db connection established successfully with insertUser query.... [] []
[2021-03-29T16:24:20.468006+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:25:10.318008+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:25:18.541953+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:26:22.945196+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:26:26.623137+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:26:56.120257+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:27:37.261511+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:28:50.367382+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:29:22.825921+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:30:44.931523+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:31:22.192443+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:31:33.431324+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:32:44.934974+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:32:53.057539+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:33:16.141834+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:33:49.188023+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:34:23.002107+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:34:26.513116+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:35:30.770925+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:36:05.620969+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:36:31.806544+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:36:51.671170+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:37:31.146469+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:37:54.926777+02:00] main.INFO: Db connection established successfully with insertUser query.... [] []
[2021-03-29T16:38:02.499494+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:38:48.328614+02:00] main.INFO: Db connection established successfully with insertUser query.... [] []
[2021-03-29T16:38:55.912928+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:39:14.337589+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:39:24.060538+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:42:53.592729+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:45:18.306905+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:46:53.431560+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:47:17.105160+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:48:51.988927+02:00] main.INFO: Db connection established successfully with insertUser query.... [] []
[2021-03-29T16:48:58.319727+02:00] main.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T16:49:07.708469+02:00] main.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:50:14.942640+02:00] bluesky info:.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:50:44.149683+02:00] bluesky.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:54:49.054187+02:00] bluesky.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:55:17.483838+02:00] bluesky.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:55:19.089359+02:00] bluesky.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:55:30.605039+02:00] bluesky.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:57:28.596812+02:00] bluesky.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-29T16:57:28.598300+02:00] bluesky.WARNING: This is a log warning! ^_^  [] []
[2021-03-29T16:57:28.598338+02:00] bluesky.ERROR: This is a log error! ^_^  [] []
[2021-03-29T16:58:29.711869+02:00] bluesky.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T17:11:29.826017+02:00] bluesky.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T17:33:21.355334+02:00] bluesky.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T17:43:26.098966+02:00] bluesky.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T18:42:42.617379+02:00] bluesky.INFO: Db connection established successfully with insertUser query.... [] []
[2021-03-29T18:43:29.800167+02:00] bluesky.INFO: Db connection established successfully with insertUser query.... [] []
[2021-03-29T18:43:38.147003+02:00] bluesky.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-29T18:43:50.877239+02:00] bluesky.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-30T04:52:20.229008+02:00] bluesky.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-30T04:52:29.396129+02:00] bluesky.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-30T04:52:46.284785+02:00] bluesky.INFO: Db connection established successfully with selectAll query.... [] []
[2021-03-30T04:53:06.179421+02:00] bluesky.INFO: Db connection established successfully with selectById query.... [] []
[2021-03-30T05:12:58.066018+02:00] bluesky.INFO: Db connection established successfully with selectAll query.... [] []
